EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
4284.487305,4303.974121,4285.128418,4304.487305,4367.436035,4281.410156,4269.871582,4280.897461,4257.692383,4240.128418,4426.922852,4354.615234,4337.307617,4391.538574
4293.077148,4308.717773,4292.820313,4311.922852,4372.820313,4289.487305,4274.615234,4293.205078,4266.282227,4250.641113,4434.230957,4363.333496,4345.641113,4399.871582
4284.743652,4303.589844,4292.820313,4308.974121,4370.769043,4284.230957,4266.794922,4289.230957,4261.538574,4238.717773,4427.179688,4354.615234,4340.512695,4395.128418
4283.333496,4303.205078,4291.282227,4307.820313,4367.94873,4278.974121,4262.436035,4281.153809,4256.282227,4231.282227,4421.410156,4350,4339.743652,4390.384766
4302.179688,4311.282227,4300.256348,4322.179688,4374.230957,4282.820313,4268.846191,4289.615234,4261.410156,4243.205078,4436.538574,4366.025879,4349.871582,4405
4309.102539,4316.410156,4309.230957,4333.846191,4378.717773,4283.974121,4272.94873,4297.179688,4265.769043,4247.563965,4449.230957,4376.922852,4348.717773,4416.538574
4298.717773,4316.666504,4305.641113,4327.692383,4375.512695,4280.384766,4271.666504,4286.666504,4261.282227,4243.846191,4437.05127,4369.358887,4342.05127,4408.077148
4293.846191,4307.820313,4296.794922,4315.256348,4367.05127,4279.615234,4266.538574,4279.615234,4256.282227,4246.922852,4423.333496,4363.333496,4342.692383,4399.358887
4294.871582,4295.641113,4293.333496,4303.589844,4357.436035,4274.743652,4258.589844,4287.179688,4259.102539,4247.820313,4434.871582,4368.205078,4342.692383,4401.538574
4290.897461,4294.871582,4290.512695,4296.025879,4356.538574,4266.153809,4255.256348,4288.205078,4264.487305,4246.153809,4448.333496,4371.410156,4344.871582,4403.846191
4289.230957,4297.820313,4288.589844,4297.563965,4356.282227,4264.358887,4252.692383,4280,4264.102539,4247.307617,4438.077148,4363.205078,4349.358887,4400.641113
4290.641113,4294.487305,4290.641113,4303.974121,4350.128418,4269.358887,4247.05127,4276.666504,4261.282227,4246.922852,4423.333496,4349.743652,4343.974121,4394.102539
4289.102539,4294.102539,4292.05127,4307.94873,4352.94873,4275.512695,4249.871582,4277.436035,4261.666504,4248.077148,4423.717773,4351.410156,4338.077148,4391.538574
4292.563965,4296.794922,4291.922852,4311.410156,4357.436035,4280.641113,4263.077148,4278.205078,4262.820313,4250.897461,4429.358887,4365.897461,4342.94873,4397.692383
4296.153809,4292.179688,4292.05127,4311.153809,4346.794922,4279.871582,4268.461426,4280.128418,4261.282227,4248.974121,4426.922852,4367.436035,4340.897461,4398.333496
4295.384766,4289.230957,4292.436035,4310.512695,4338.461426,4278.717773,4267.307617,4285.128418,4260.769043,4253.461426,4425.897461,4360.256348,4337.692383,4397.820313
4297.94873,4296.410156,4295,4321.666504,4342.692383,4285.512695,4276.922852,4292.179688,4263.077148,4264.102539,4422.307617,4361.410156,4347.05127,4406.410156
4301.922852,4301.410156,4297.05127,4330.641113,4345,4289.358887,4285.512695,4301.410156,4270,4266.025879,4418.461426,4370.512695,4352.94873,4412.436035
4299.871582,4295,4294.871582,4321.025879,4337.94873,4281.410156,4278.205078,4308.077148,4275.769043,4264.230957,4428.333496,4379.230957,4348.461426,4412.563965
4303.589844,4291.153809,4297.307617,4316.025879,4337.307617,4279.615234,4275,4311.153809,4279.102539,4268.974121,4440.512695,4391.025879,4354.487305,4423.461426
4315.769043,4297.05127,4306.794922,4327.820313,4346.922852,4292.820313,4283.846191,4309.871582,4281.538574,4273.077148,4437.94873,4398.461426,4367.94873,4436.666504
4310.769043,4297.820313,4300.512695,4328.333496,4346.282227,4294.871582,4281.025879,4297.563965,4274.102539,4267.307617,4419.615234,4381.153809,4361.025879,4422.692383
4294.871582,4293.333496,4284.743652,4316.922852,4337.563965,4285,4266.282227,4280.641113,4261.794922,4261.666504,4407.436035,4358.974121,4345.128418,4401.794922
4299.102539,4296.794922,4290.641113,4319.743652,4341.922852,4292.307617,4272.94873,4276.666504,4260.512695,4263.846191,4417.307617,4368.077148,4350.897461,4411.922852
4311.538574,4301.410156,4301.025879,4329.487305,4352.307617,4300.384766,4285.256348,4280.512695,4264.871582,4266.282227,4430.769043,4386.922852,4361.666504,4424.743652
4303.974121,4296.538574,4289.358887,4325.897461,4351.282227,4285.128418,4272.692383,4278.333496,4261.794922,4264.102539,4419.487305,4375.256348,4352.307617,4412.820313
4291.922852,4292.820313,4280.384766,4320.769043,4348.333496,4281.153809,4266.153809,4277.820313,4258.974121,4261.538574,4395,4359.230957,4338.461426,4401.025879
4294.615234,4295.128418,4284.615234,4322.05127,4351.025879,4297.05127,4279.871582,4282.05127,4262.692383,4260.256348,4394.615234,4360.769043,4340,4401.282227
4295.769043,4293.846191,4283.589844,4315.769043,4347.179688,4292.436035,4279.230957,4283.589844,4262.563965,4261.922852,4414.358887,4363.974121,4349.743652,4402.307617
4296.922852,4291.538574,4286.410156,4308.974121,4338.717773,4275.769043,4265.769043,4286.922852,4260.641113,4271.410156,4429.615234,4375.897461,4361.922852,4414.615234
4308.846191,4295.128418,4299.743652,4321.666504,4342.94873,4282.692383,4272.820313,4299.358887,4272.820313,4284.743652,4436.282227,4396.153809,4373.589844,4434.871582
4315.769043,4300.641113,4301.282227,4337.05127,4353.461426,4295.769043,4285.256348,4305,4282.307617,4282.179688,4428.846191,4393.589844,4371.025879,4431.538574
4308.717773,4302.692383,4293.974121,4333.717773,4354.230957,4296.025879,4283.974121,4291.922852,4269.743652,4270,4414.102539,4368.205078,4358.333496,4414.487305
4307.05127,4293.077148,4297.436035,4323.077148,4353.077148,4296.538574,4283.717773,4288.205078,4266.666504,4276.666504,4417.307617,4366.794922,4358.589844,4415.256348
4314.487305,4290.128418,4303.333496,4325.384766,4350.641113,4291.410156,4282.179688,4296.410156,4278.205078,4291.025879,4434.871582,4392.563965,4369.487305,4427.307617
4318.717773,4306.922852,4303.846191,4335.769043,4343.077148,4280.641113,4275.769043,4293.077148,4275.128418,4284.358887,4437.563965,4403.461426,4373.333496,4435.641113
4310.641113,4310.256348,4297.94873,4335.384766,4341.538574,4280.256348,4273.205078,4277.94873,4260.641113,4269.102539,4415.897461,4382.307617,4361.666504,4427.820313
4296.282227,4291.922852,4285.641113,4321.666504,4344.102539,4283.717773,4272.94873,4266.794922,4251.794922,4262.692383,4392.692383,4352.307617,4342.94873,4402.436035
4290.256348,4287.563965,4278.077148,4316.282227,4342.179688,4279.871582,4271.282227,4268.717773,4249.615234,4256.666504,4391.153809,4345.256348,4338.974121,4387.179688
4293.461426,4296.922852,4284.615234,4327.307617,4338.717773,4277.820313,4274.230957,4281.794922,4252.563965,4256.794922,4409.230957,4362.05127,4354.743652,4399.871582
4294.487305,4293.846191,4289.230957,4325.897461,4338.333496,4277.563965,4275.128418,4283.589844,4251.666504,4261.794922,4418.333496,4375,4360,4411.538574
4291.922852,4288.205078,4281.153809,4312.563965,4339.230957,4267.563965,4263.077148,4265.512695,4244.230957,4254.615234,4406.794922,4366.153809,4348.333496,4405
4291.794922,4293.846191,4279.358887,4314.615234,4341.410156,4261.922852,4252.820313,4258.461426,4246.922852,4245.128418,4393.846191,4349.871582,4346.538574,4398.846191
4289.743652,4296.410156,4278.589844,4321.538574,4340.256348,4267.563965,4255,4264.230957,4248.589844,4244.615234,4383.846191,4333.077148,4346.538574,4388.974121
4288.717773,4296.025879,4274.487305,4319.487305,4339.615234,4274.743652,4263.974121,4270.769043,4246.410156,4252.179688,4392.94873,4333.205078,4345,4382.05127
4291.538574,4296.153809,4279.102539,4317.05127,4342.820313,4280.128418,4272.820313,4287.94873,4261.666504,4264.358887,4420.769043,4361.538574,4360.256348,4393.589844
4290.128418,4293.077148,4280.384766,4314.871582,4337.563965,4280.769043,4269.487305,4297.563965,4273.846191,4269.615234,4431.153809,4377.307617,4369.871582,4405.256348
4291.153809,4290.256348,4276.666504,4311.025879,4330.128418,4276.794922,4262.436035,4286.794922,4267.94873,4263.077148,4421.153809,4362.94873,4359.871582,4402.692383
4294.871582,4287.94873,4278.846191,4311.794922,4336.666504,4275.256348,4262.05127,4279.358887,4262.179688,4262.05127,4405.769043,4347.94873,4352.692383,4395.641113
4291.025879,4282.94873,4279.743652,4311.538574,4341.025879,4277.692383,4263.589844,4279.230957,4260.512695,4263.205078,4397.179688,4351.025879,4354.487305,4394.230957
4285.384766,4278.205078,4274.487305,4307.820313,4330.512695,4277.05127,4263.974121,4267.05127,4250.256348,4251.922852,4400.897461,4358.461426,4350.128418,4394.487305
4292.820313,4282.563965,4278.589844,4310.769043,4327.307617,4277.307617,4268.461426,4266.282227,4249.102539,4253.589844,4414.102539,4363.461426,4349.230957,4398.205078
4295.897461,4289.487305,4281.153809,4309.615234,4336.538574,4281.538574,4269.487305,4279.358887,4258.717773,4265.384766,4415.897461,4362.820313,4355.128418,4401.538574
4282.94873,4284.615234,4268.333496,4303.461426,4333.461426,4277.94873,4260.769043,4272.820313,4252.692383,4255.256348,4398.846191,4348.974121,4349.743652,4393.077148
4277.179688,4278.077148,4266.922852,4303.461426,4327.179688,4267.436035,4260.512695,4266.025879,4244.230957,4240.897461,4392.05127,4344.871582,4341.410156,4385.769043
4284.743652,4277.05127,4276.153809,4302.820313,4332.563965,4264.358887,4269.102539,4279.230957,4248.589844,4246.282227,4403.717773,4356.538574,4342.94873,4393.846191
4292.94873,4278.717773,4281.538574,4303.077148,4335.512695,4270.897461,4266.666504,4284.230957,4252.563965,4247.179688,4420.641113,4367.692383,4353.717773,4406.666504
4301.025879,4286.025879,4288.461426,4310.641113,4334.615234,4278.077148,4263.077148,4279.487305,4256.794922,4244.615234,4428.846191,4376.666504,4369.615234,4414.487305
4307.436035,4294.230957,4290.769043,4312.820313,4339.871582,4278.333496,4266.922852,4283.974121,4266.666504,4257.692383,4424.615234,4375,4376.153809,4416.922852
4309.358887,4297.307617,4287.94873,4313.717773,4347.05127,4279.487305,4266.025879,4284.102539,4264.102539,4260.256348,4417.563965,4363.333496,4369.871582,4417.179688
4314.487305,4298.846191,4294.743652,4326.794922,4350.512695,4280.256348,4255.512695,4275.769043,4249.743652,4249.358887,4421.410156,4362.94873,4368.077148,4420.512695
4323.205078,4304.487305,4308.846191,4337.307617,4351.794922,4270.641113,4247.94873,4274.743652,4250.641113,4252.820313,4440.512695,4377.179688,4379.871582,4429.615234
4329.487305,4307.179688,4316.282227,4331.666504,4352.563965,4266.538574,4251.666504,4279.487305,4263.461426,4268.461426,4455.641113,4387.692383,4394.615234,4440.384766
4325.897461,4301.538574,4312.820313,4320.384766,4355.641113,4279.230957,4262.179688,4281.153809,4268.461426,4266.666504,4447.692383,4384.871582,4384.230957,4438.205078
4312.436035,4294.230957,4296.794922,4314.358887,4354.743652,4285,4267.436035,4276.025879,4263.077148,4251.666504,4429.230957,4368.846191,4360.128418,4420.256348
4310.384766,4292.820313,4293.717773,4318.461426,4349.743652,4279.871582,4266.025879,4277.179688,4263.205078,4257.563965,4434.743652,4365,4371.153809,4418.077148
4322.179688,4292.307617,4312.436035,4322.692383,4349.871582,4284.358887,4272.05127,4285,4268.461426,4269.102539,4456.282227,4383.077148,4396.794922,4435.512695
4320.641113,4286.666504,4314.871582,4317.563965,4351.794922,4290.256348,4277.436035,4285,4267.94873,4257.692383,4452.563965,4383.589844,4385.897461,4433.589844
4310.512695,4286.282227,4301.922852,4317.692383,4351.922852,4286.922852,4271.410156,4280.769043,4265.897461,4245.128418,4440.128418,4367.05127,4366.666504,4419.615234
4312.563965,4295.384766,4307.820313,4325.897461,4355.128418,4291.666504,4271.794922,4281.282227,4266.282227,4252.94873,4446.410156,4371.282227,4374.615234,4426.282227
4314.615234,4294.871582,4313.846191,4320.128418,4358.846191,4298.205078,4280.641113,4284.743652,4265.897461,4253.461426,4445.384766,4378.205078,4374.615234,4429.102539
4307.307617,4283.205078,4301.410156,4307.307617,4354.487305,4292.436035,4280.512695,4288.205078,4263.461426,4242.820313,4432.307617,4369.487305,4361.410156,4415.512695
4308.205078,4283.333496,4299.487305,4307.436035,4352.179688,4289.871582,4275.897461,4294.743652,4263.717773,4244.487305,4437.692383,4374.871582,4366.666504,4417.820313
4317.179688,4291.025879,4313.846191,4313.077148,4356.538574,4296.025879,4275.512695,4300.769043,4268.846191,4249.615234,4453.205078,4393.077148,4378.461426,4433.846191
4317.179688,4286.153809,4314.102539,4310.384766,4354.743652,4290.384766,4269.743652,4293.589844,4268.077148,4243.589844,4444.358887,4383.717773,4373.717773,4427.692383
4306.922852,4279.743652,4296.794922,4307.692383,4349.102539,4279.487305,4261.282227,4277.307617,4253.589844,4230.897461,4425.128418,4357.94873,4361.025879,4407.94873
4301.153809,4284.102539,4289.871582,4307.94873,4349.358887,4278.461426,4262.692383,4269.871582,4243.589844,4229.487305,4428.974121,4354.358887,4366.153809,4407.692383
4310.128418,4289.358887,4300.384766,4309.358887,4355,4280.641113,4268.461426,4276.282227,4253.461426,4242.179688,4448.717773,4373.846191,4379.743652,4420.641113
4322.94873,4296.410156,4312.307617,4321.282227,4361.153809,4283.974121,4271.538574,4280.128418,4263.589844,4250.512695,4461.666504,4388.077148,4384.487305,4430.769043
4320.641113,4306.794922,4314.230957,4327.692383,4367.179688,4286.666504,4274.487305,4280.769043,4261.025879,4248.717773,4460.897461,4382.563965,4385.512695,4431.025879
4308.717773,4305.897461,4305.128418,4320.128418,4368.205078,4286.794922,4278.717773,4290.641113,4262.692383,4250.256348,4458.205078,4370.897461,4386.282227,4424.615234
4308.205078,4297.692383,4296.410156,4319.358887,4364.743652,4289.615234,4281.282227,4298.589844,4267.179688,4251.794922,4463.461426,4370.384766,4388.846191,4421.922852
4320,4303.205078,4305.256348,4329.743652,4369.615234,4293.205078,4284.743652,4298.077148,4268.717773,4250.512695,4472.307617,4383.077148,4393.589844,4431.025879
4329.615234,4313.589844,4323.077148,4335.384766,4378.205078,4293.461426,4287.563965,4300.384766,4271.538574,4257.820313,4481.794922,4399.487305,4398.333496,4443.846191
4331.153809,4312.563965,4325.128418,4336.282227,4378.205078,4295.897461,4285.769043,4302.436035,4273.846191,4264.615234,4486.794922,4405.384766,4397.692383,4448.846191
4330.769043,4307.436035,4320.384766,4336.410156,4373.461426,4294.230957,4278.846191,4299.230957,4272.307617,4262.179688,4483.846191,4398.717773,4396.538574,4444.102539
4328.077148,4306.922852,4320.256348,4331.922852,4369.615234,4287.307617,4272.307617,4294.487305,4269.358887,4259.743652,4473.077148,4389.615234,4397.307617,4436.153809
4318.461426,4298.333496,4314.487305,4319.615234,4363.333496,4285.128418,4270.128418,4286.410156,4265.641113,4252.307617,4463.333496,4381.666504,4389.743652,4429.615234
4308.589844,4283.333496,4302.692383,4304.487305,4358.846191,4284.487305,4271.282227,4279.358887,4257.563965,4237.307617,4460.641113,4375.384766,4376.153809,4421.666504
4300.641113,4275.256348,4293.461426,4296.922852,4355.641113,4281.410156,4267.94873,4281.538574,4251.794922,4231.794922,4457.563965,4370.512695,4367.05127,4412.179688
4284.743652,4265.256348,4277.692383,4286.538574,4346.025879,4280.512695,4260.128418,4278.974121,4247.307617,4231.025879,4439.615234,4351.922852,4357.94873,4395.641113
4270.641113,4262.179688,4263.077148,4275.256348,4346.666504,4286.153809,4261.538574,4271.153809,4245.769043,4227.563965,4422.436035,4330.897461,4353.589844,4380.384766
4277.436035,4273.846191,4271.282227,4281.410156,4360,4296.153809,4272.436035,4282.05127,4257.307617,4232.563965,4435.384766,4340,4362.820313,4387.179688
4286.666504,4279.743652,4284.102539,4291.282227,4361.666504,4297.179688,4273.589844,4291.538574,4266.538574,4235.641113,4449.487305,4355.641113,4369.102539,4400.128418
4282.820313,4278.461426,4282.563965,4287.820313,4355,4286.538574,4264.487305,4284.871582,4262.820313,4231.410156,4439.230957,4352.307617,4365,4397.94873
4281.794922,4278.717773,4278.974121,4285.128418,4353.461426,4280.641113,4262.05127,4284.871582,4259.871582,4232.179688,4434.487305,4351.538574,4364.230957,4395
4287.692383,4281.025879,4282.692383,4289.743652,4354.871582,4282.05127,4263.333496,4290,4266.794922,4235.897461,4438.205078,4357.563965,4368.589844,4401.794922
4290.641113,4286.153809,4287.692383,4294.743652,4358.333496,4281.153809,4258.333496,4281.922852,4267.563965,4232.94873,4430.641113,4354.871582,4368.974121,4400.769043
4295.512695,4294.230957,4296.153809,4305.256348,4367.05127,4285.384766,4259.487305,4276.666504,4264.102539,4232.179688,4428.717773,4356.282227,4368.077148,4398.589844
4309.230957,4298.846191,4310.512695,4315.769043,4372.179688,4295.769043,4267.307617,4287.436035,4267.94873,4238.846191,4445.128418,4369.615234,4375.512695,4411.153809
4314.358887,4297.820313,4315.128418,4315.641113,4365.256348,4295.897461,4267.05127,4287.179688,4268.461426,4238.205078,4445.128418,4369.358887,4372.94873,4417.307617
4300,4293.717773,4303.974121,4304.358887,4355.769043,4284.743652,4262.179688,4273.974121,4263.717773,4232.436035,4428.589844,4353.077148,4359.230957,4398.974121
4292.307617,4292.692383,4295.384766,4298.846191,4355.641113,4279.615234,4260.512695,4273.461426,4263.974121,4237.05127,4432.179688,4343.974121,4366.410156,4387.820313
4302.05127,4295.256348,4302.820313,4305.384766,4356.922852,4282.307617,4262.563965,4281.282227,4268.717773,4248.077148,4448.461426,4349.487305,4387.05127,4405.641113
4306.282227,4288.846191,4308.205078,4303.589844,4350.256348,4281.410156,4265.641113,4278.205078,4265.512695,4247.05127,4447.179688,4351.538574,4379.102539,4412.94873
4301.538574,4283.205078,4306.922852,4295.384766,4348.205078,4279.230957,4267.179688,4274.615234,4260.384766,4241.666504,4440.897461,4351.922852,4364.871582,4404.871582
4301.025879,4286.794922,4306.794922,4296.025879,4351.538574,4279.615234,4264.358887,4280.128418,4264.487305,4246.153809,4446.410156,4357.820313,4375.128418,4405.641113
